mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_regul,config/OCAR_regul_last,config/OCAR_alpha_ema,logdir
0.4235122959788253,1745371905,,False,1,a3603a36,2025-04-23_03-31-45,63.55636405944824,63.55636405944824,131496,dl580-gpu3.unipi.it,131.114.142.6,63.55636405944824,1,0.00044692637098081345,0.06257442803443852,0.4422898465183644,0.4184141345937463,a3603a36
0.43767026575600226,1745371910,,False,1,313b3b47,2025-04-23_03-31-50,65.71491813659668,65.71491813659668,131705,dl580-gpu3.unipi.it,131.114.142.6,65.71491813659668,1,0.001139077914683391,0.009335596843085327,0.7053335507774101,0.1156544339147123,313b3b47
0.44782005868306973,1745371914,,False,1,b77de0c5,2025-04-23_03-31-54,66.32440757751465,66.32440757751465,131919,dl580-gpu3.unipi.it,131.114.142.6,66.32440757751465,1,0.00024143405081180762,0.013952864898008096,0.07908656328392738,0.8079732848611646,b77de0c5
10000000000.0,1745371918,,False,1,3a3716ff,2025-04-23_03-31-58,67.71733832359314,67.71733832359314,132055,dl580-gpu3.unipi.it,131.114.142.6,67.71733832359314,1,0.06828181113597769,0.001284866625965863,0.008581092115235158,0.7978275880632887,3a3716ff
0.43063433577374716,1745371973,,False,1,d0a37d7d,2025-04-23_03-32-53,65.45744967460632,65.45744967460632,135929,dl580-gpu3.unipi.it,131.114.142.6,65.45744967460632,1,0.0012024848077860277,0.6001796254780989,0.03287412697047831,0.9560740061862281,d0a37d7d
0.47013803807700555,1745371978,,False,1,5778208a,2025-04-23_03-32-58,65.46322202682495,65.46322202682495,136145,dl580-gpu3.unipi.it,131.114.142.6,65.46322202682495,1,0.00017784492918643396,0.004125944102955993,0.30969869293020896,0.7845467278589594,5778208a
10000000000.0,1745371983,,False,1,e12f0a79,2025-04-23_03-33-03,66.77557802200317,66.77557802200317,136273,dl580-gpu3.unipi.it,131.114.142.6,66.77557802200317,1,0.02383028367522678,0.0024341383376790763,0.37415618577937426,0.398790233204103,e12f0a79
0.4265645189983089,1745371988,,False,1,790bed3e,2025-04-23_03-33-08,67.04316830635071,67.04316830635071,136474,dl580-gpu3.unipi.it,131.114.142.6,67.04316830635071,1,0.0003864417349766044,0.06483368019123598,0.0021641340555599922,0.1115412650292652,790bed3e
10000000000.0,1745372042,,False,1,c934d9a5,2025-04-23_03-34-02,65.48231315612793,65.48231315612793,137829,dl580-gpu3.unipi.it,131.114.142.6,65.48231315612793,1,0.029367165948635737,0.32977086773752196,0.16041521221065574,0.828102620670654,c934d9a5
10000000000.0,1745372047,,False,1,8b83e608,2025-04-23_03-34-07,65.7387957572937,65.7387957572937,138034,dl580-gpu3.unipi.it,131.114.142.6,65.7387957572937,1,0.03769973197538359,0.08891702561628397,0.001112662517202341,0.22224004054001956,8b83e608
0.4247473274789205,1745372053,,False,1,60cd0ac0,2025-04-23_03-34-13,66.31072807312012,66.31072807312012,138258,dl580-gpu3.unipi.it,131.114.142.6,66.31072807312012,1,0.0009145614564764064,0.2052588113405749,0.023920719683348437,0.8997092822357424,60cd0ac0
0.4651588812106993,1745372060,,False,1,28419daa,2025-04-23_03-34-20,68.64187836647034,68.64187836647034,138395,dl580-gpu3.unipi.it,131.114.142.6,68.64187836647034,1,0.0001891139214048461,0.004888918703521273,0.0016930691713891697,0.7437421745366884,28419daa
0.4205345991181164,1745372109,,False,1,4aab8c64,2025-04-23_03-35-09,65.0640344619751,65.0640344619751,139416,dl580-gpu3.unipi.it,131.114.142.6,65.0640344619751,1,0.0005949780916806606,0.0020926837856067595,0.0110335431509582,0.2596698442751454,4aab8c64
10000000000.0,1745372114,,False,1,f970d1a3,2025-04-23_03-35-14,64.62630653381348,64.62630653381348,139604,dl580-gpu3.unipi.it,131.114.142.6,64.62630653381348,1,0.01805307892950968,0.568352840621572,0.0245766198708799,0.8043919301436235,f970d1a3
10000000000.0,1745372122,,False,1,a742fde1,2025-04-23_03-35-22,66.33690762519836,66.33690762519836,139799,dl580-gpu3.unipi.it,131.114.142.6,66.33690762519836,1,0.018431656771984804,0.0820391876135418,0.053910132233095445,0.5783782269696907,a742fde1
0.5183612079155154,1745372130,,False,1,c487b4bd,2025-04-23_03-35-30,67.39509606361389,67.39509606361389,139996,dl580-gpu3.unipi.it,131.114.142.6,67.39509606361389,1,0.00011403244686063386,0.1822476473036641,0.16579189800114402,0.43515031715254604,c487b4bd
10000000000.0,1745372177,,False,1,7ee8782b,2025-04-23_03-36-17,64.3705244064331,64.3705244064331,140894,dl580-gpu3.unipi.it,131.114.142.6,64.3705244064331,1,0.007704503180774379,0.004634743104524564,0.6956194874690252,0.013751381809837482,7ee8782b
10000000000.0,1745372183,,False,1,bd33cc86,2025-04-23_03-36-23,65.89840531349182,65.89840531349182,141084,dl580-gpu3.unipi.it,131.114.142.6,65.89840531349182,1,0.01191707132795932,0.4635634077598735,0.0012972974657859853,0.5338371072306892,bd33cc86
10000000000.0,1745372191,,False,1,908f9c02,2025-04-23_03-36-31,66.78079175949097,66.78079175949097,141281,dl580-gpu3.unipi.it,131.114.142.6,66.78079175949097,1,0.017452292287629366,0.06674532490749197,0.0714845947934958,0.043457872570911604,908f9c02
0.4809124644209699,1745372200,,False,1,2c870a0c,2025-04-23_03-36-40,67.31865906715393,67.31865906715393,141481,dl580-gpu3.unipi.it,131.114.142.6,67.31865906715393,1,0.0020813722196984467,0.049344936087591156,0.0019099728002560077,0.2739251504938778,2c870a0c
