mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_regul,config/OCAR_regul_last,config/OCAR_alpha_ema,logdir
0.6429359156910966,1745354509,,False,1,5c8200e7,2025-04-22_22-41-49,75.71699404716492,75.71699404716492,127956,dl580-gpu3.unipi.it,131.114.142.6,75.71699404716492,1,0.00030831092863151935,0.004327625189788714,0.011566952778379607,0.6658337926386286,5c8200e7
0.5829689677168683,1745354514,,False,1,27f9dad1,2025-04-22_22-41-54,78.4143807888031,78.4143807888031,128156,dl580-gpu3.unipi.it,131.114.142.6,78.4143807888031,1,0.0005067122344409439,0.6538499608308969,0.011310283718572435,0.43721670732788687,27f9dad1
0.5485028987977563,1745354519,,False,1,60be623c,2025-04-22_22-41-59,80.68344974517822,80.68344974517822,128370,dl580-gpu3.unipi.it,131.114.142.6,80.68344974517822,1,0.0009196047434938745,0.03140742990424563,0.30045433668762594,0.1368668665032946,60be623c
0.5449932842719846,1745354522,,False,1,638a37b1,2025-04-22_22-42-02,80.39330387115479,80.39330387115479,128498,dl580-gpu3.unipi.it,131.114.142.6,80.39330387115479,1,0.0011778980259379158,0.08026059182062625,0.002108090493955276,0.31568988398309794,638a37b1
0.7273849859470274,1745354590,,False,1,64a165bb,2025-04-22_22-43-10,78.16579866409302,78.16579866409302,130618,dl580-gpu3.unipi.it,131.114.142.6,78.16579866409302,1,0.00011123843882566146,0.289983554948852,0.023130969629737774,0.796060624807977,64a165bb
,1745354595,,False,1,07de3552,2025-04-22_22-43-15,78.35119652748108,78.35119652748108,130841,dl580-gpu3.unipi.it,131.114.142.6,78.35119652748108,1,0.04967827237471795,0.06949167228175225,0.07626233137971548,0.3792442369347826,07de3552
0.5612996264201838,1745354602,,False,1,ddedcaa8,2025-04-22_22-43-22,80.05475449562073,80.05475449562073,131058,dl580-gpu3.unipi.it,131.114.142.6,80.05475449562073,1,0.00072799153480354,0.009567940477129373,0.002341210017086963,0.9852840812810874,ddedcaa8
,1745354605,,False,1,6b0a3c35,2025-04-22_22-43-25,80.68693017959595,80.68693017959595,131185,dl580-gpu3.unipi.it,131.114.142.6,80.68693017959595,1,0.06833096146198224,0.0046413515294136945,0.29810885127292874,0.9340585817961573,6b0a3c35
0.6645159372469274,1745354660,,False,1,fffaad51,2025-04-22_22-44-20,67.41115951538086,67.41115951538086,132786,dl580-gpu3.unipi.it,131.114.142.6,67.41115951538086,1,0.0002442447700354642,0.02825053352969621,0.09464158492368344,0.38639848723585013,fffaad51
,1745354664,,False,1,2ecc34ec,2025-04-22_22-44-24,66.56508350372314,66.56508350372314,133000,dl580-gpu3.unipi.it,131.114.142.6,66.56508350372314,1,0.0681705665428366,0.004918226841166229,0.035562671598752614,0.22682566038401764,2ecc34ec
,1745354672,,False,1,bafc0610,2025-04-22_22-44-32,67.64148831367493,67.64148831367493,133239,dl580-gpu3.unipi.it,131.114.142.6,67.64148831367493,1,0.012074832235495282,0.07429782382685127,0.3985774493791672,0.8301262116637401,bafc0610
,1745354676,,False,1,222b9f68,2025-04-22_22-44-36,67.79324960708618,67.79324960708618,133364,dl580-gpu3.unipi.it,131.114.142.6,67.79324960708618,1,0.019607928824582954,0.15673377442983558,0.2820651616906292,0.2717749435679977,222b9f68
0.5830535888671875,1745354728,,False,1,2b75982a,2025-04-22_22-45-28,65.33003187179565,65.33003187179565,134646,dl580-gpu3.unipi.it,131.114.142.6,65.33003187179565,1,0.0005664865394741798,0.7003217696734175,0.016710984290091643,0.31946845340577623,2b75982a
,1745354734,,False,1,07e875ef,2025-04-22_22-45-34,66.82363772392273,66.82363772392273,134787,dl580-gpu3.unipi.it,131.114.142.6,66.82363772392273,1,0.03820709657080903,0.5353090152473998,0.00692063867658779,0.8203341456118217,07e875ef
0.5490302109136814,1745354742,,False,1,3f8fb0a5,2025-04-22_22-45-42,67.01753973960876,67.01753973960876,135107,dl580-gpu3.unipi.it,131.114.142.6,67.01753973960876,1,0.001003040236290652,0.008312801935427418,0.004132697004693377,0.2016388018040759,3f8fb0a5
0.6571312881097561,1745354748,,False,1,29969d0a,2025-04-22_22-45-48,68.59797501564026,68.59797501564026,135235,dl580-gpu3.unipi.it,131.114.142.6,68.59797501564026,1,0.0019578483182372108,0.5429259296864084,0.011999516972685156,0.4001922527447329,29969d0a
,1745354798,,False,1,93191531,2025-04-22_22-46-38,67.353435754776,67.353435754776,136450,dl580-gpu3.unipi.it,131.114.142.6,67.353435754776,1,0.01924418045874808,0.06800610202514758,0.11958913778872478,0.778879027030738,93191531
0.7139014267339939,1745354804,,False,1,213bb10c,2025-04-22_22-46-44,67.34400916099548,67.34400916099548,136690,dl580-gpu3.unipi.it,131.114.142.6,67.34400916099548,1,0.0001427336371835259,0.0963710075050161,0.3599136371479322,0.4016904536892425,213bb10c
0.659653035605826,1745354812,,False,1,bf833c11,2025-04-22_22-46-52,67.1603832244873,67.1603832244873,137020,dl580-gpu3.unipi.it,131.114.142.6,67.1603832244873,1,0.0002620311668604155,0.539853056529458,0.14808418048987665,0.19897535805949718,bf833c11
,1745354817,,False,1,11408560,2025-04-22_22-46-57,66.42691898345947,66.42691898345947,137255,dl580-gpu3.unipi.it,131.114.142.6,66.42691898345947,1,0.062031556028649334,0.0952254215531009,0.01640394832998815,0.18589671259834362,11408560
