mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,logdir
0.8453222621570934,1747299768,,False,1,b99ffa70,2025-05-15_11-02-48,9.941020488739014,9.941020488739014,34527,dl580-gpu3.unipi.it,131.114.142.6,9.941020488739014,1,0.000534156911666861,b99ffa70
0.8419599533081055,1747299770,,False,1,0f49d615,2025-05-15_11-02-50,9.92158842086792,9.92158842086792,34708,dl580-gpu3.unipi.it,131.114.142.6,9.92158842086792,1,0.001726594880368709,0f49d615
0.7614775570956144,1747299775,,False,1,49da46d2,2025-05-15_11-02-55,11.86110806465149,11.86110806465149,34848,dl580-gpu3.unipi.it,131.114.142.6,11.86110806465149,1,0.03148541990180075,49da46d2
0.8426204161210493,1747299777,,False,1,f7ac4ac1,2025-05-15_11-02-57,11.172827959060669,11.172827959060669,35029,dl580-gpu3.unipi.it,131.114.142.6,11.172827959060669,1,0.0013259659711870072,f7ac4ac1
0.8419587395407937,1747299781,,False,1,76688ffd,2025-05-15_11-03-01,10.576364755630493,10.576364755630493,35276,dl580-gpu3.unipi.it,131.114.142.6,10.576364755630493,1,0.0017472542649905765,76688ffd
0.8329863114790483,1747299785,,False,1,59e74a17,2025-05-15_11-03-05,11.879440546035767,11.879440546035767,35786,dl580-gpu3.unipi.it,131.114.142.6,11.879440546035767,1,0.004972609720359041,59e74a17
0.8379435972733931,1747299790,,False,1,6975331b,2025-05-15_11-03-10,12.579466104507446,12.579466104507446,35979,dl580-gpu3.unipi.it,131.114.142.6,12.579466104507446,1,0.00310541271844365,6975331b
0.8238462101329457,1747299791,,False,1,240b8997,2025-05-15_11-03-11,11.277929782867432,11.277929782867432,36175,dl580-gpu3.unipi.it,131.114.142.6,11.277929782867432,1,0.008098268012205614,240b8997
0.6902969967235218,1747299794,,False,1,7adb178e,2025-05-15_11-03-14,10.718207120895386,10.718207120895386,36294,dl580-gpu3.unipi.it,131.114.142.6,10.718207120895386,1,0.07518051064745207,7adb178e
0.7755682685158469,1747299800,,False,1,a26aed11,2025-05-15_11-03-20,12.076989650726318,12.076989650726318,36485,dl580-gpu3.unipi.it,131.114.142.6,12.076989650726318,1,0.02582180026169272,a26aed11
0.7188285480846058,1747299801,,False,1,b3b67d52,2025-05-15_11-03-21,8.450400114059448,8.450400114059448,36692,dl580-gpu3.unipi.it,131.114.142.6,8.450400114059448,1,0.05068604514335628,b3b67d52
0.8372027657248757,1747299805,,False,1,47c75580,2025-05-15_11-03-25,10.014222621917725,10.014222621917725,36804,dl580-gpu3.unipi.it,131.114.142.6,10.014222621917725,1,0.002966068231210949,47c75580
0.8173737092451616,1747299809,,False,1,01d7d0c8,2025-05-15_11-03-29,11.190041542053223,11.190041542053223,36988,dl580-gpu3.unipi.it,131.114.142.6,11.190041542053223,1,0.010388161665212215,01d7d0c8
0.8441334637728605,1747299813,,False,1,df3d3b9b,2025-05-15_11-03-33,10.68736481666565,10.68736481666565,37188,dl580-gpu3.unipi.it,131.114.142.6,10.68736481666565,1,0.0009591452224113464,df3d3b9b
0.7284487811001864,1747299814,,False,1,50c6a884,2025-05-15_11-03-34,9.154343128204346,9.154343128204346,37302,dl580-gpu3.unipi.it,131.114.142.6,9.154343128204346,1,0.04523504892170558,50c6a884
0.8297121741554954,1747299819,,False,1,18b41655,2025-05-15_11-03-39,11.499949932098389,11.499949932098389,37490,dl580-gpu3.unipi.it,131.114.142.6,11.499949932098389,1,0.005974865835077041,18b41655
0.7131849202242765,1747299820,,False,1,7b5c27a1,2025-05-15_11-03-40,8.684150457382202,8.684150457382202,37690,dl580-gpu3.unipi.it,131.114.142.6,8.684150457382202,1,0.053959368716056076,7b5c27a1
0.6936362006447532,1747299825,,False,1,f66218a5,2025-05-15_11-03-45,9.168916940689087,9.168916940689087,37811,dl580-gpu3.unipi.it,131.114.142.6,9.168916940689087,1,0.06663845037711782,f66218a5
0.8434601697054777,1747299828,,False,1,bcd4ddd0,2025-05-15_11-03-48,9.716585636138916,9.716585636138916,37927,dl580-gpu3.unipi.it,131.114.142.6,9.716585636138916,1,0.0012318280930074114,bcd4ddd0
0.7302064028653231,1747299832,,False,1,5eecd5a0,2025-05-15_11-03-52,10.123151779174805,10.123151779174805,38122,dl580-gpu3.unipi.it,131.114.142.6,10.123151779174805,1,0.04520142604600224,5eecd5a0
0.6733673269098456,1747299834,,False,1,9f74573f,2025-05-15_11-03-54,9.876347303390503,9.876347303390503,38311,dl580-gpu3.unipi.it,131.114.142.6,9.876347303390503,1,0.09248548569058745,9f74573f
0.8461223949085582,1747299837,,False,1,c423a066,2025-05-15_11-03-57,9.982486248016357,9.982486248016357,38419,dl580-gpu3.unipi.it,131.114.142.6,9.982486248016357,1,0.00022414052171460295,c423a066
0.8040007677945223,1747299842,,False,1,b01d8c06,2025-05-15_11-04-02,11.535740375518799,11.535740375518799,38619,dl580-gpu3.unipi.it,131.114.142.6,11.535740375518799,1,0.015323751785505966,b01d8c06
0.6746256134726785,1747299844,,False,1,f694f71e,2025-05-15_11-04-04,9.125877141952515,9.125877141952515,38815,dl580-gpu3.unipi.it,131.114.142.6,9.125877141952515,1,0.08099912673769595,f694f71e
0.7945680618286133,1747299848,,False,1,f3825576,2025-05-15_11-04-08,10.992752313613892,10.992752313613892,38925,dl580-gpu3.unipi.it,131.114.142.6,10.992752313613892,1,0.019063811712714904,f3825576
