mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_alpha_ema,logdir
0.7026609095131479,1745885016,,False,1,e546ecaf,2025-04-29_02-03-36,59.33145356178284,59.33145356178284,60748,dl580-gpu3.unipi.it,131.114.142.6,59.33145356178284,1,0.0008156429290880228,0.17729355270563107,e546ecaf
0.43052222089069647,1745885021,,False,1,360913c2,2025-04-29_02-03-41,61.71404528617859,61.71404528617859,60948,dl580-gpu3.unipi.it,131.114.142.6,61.71404528617859,1,0.014304079045394042,0.6828502067362732,360913c2
0.42819860504894725,1745885026,,False,1,9baf3c64,2025-04-29_02-03-46,64.34882807731628,64.34882807731628,61077,dl580-gpu3.unipi.it,131.114.142.6,64.34882807731628,1,0.014981797852016593,0.39472836908667386,9baf3c64
0.6057240555926067,1745885029,,False,1,5b45273e,2025-04-29_02-03-49,64.91588711738586,64.91588711738586,61271,dl580-gpu3.unipi.it,131.114.142.6,64.91588711738586,1,0.0021258144693439723,0.8075164695200024,5b45273e
0.7748126053228611,1745885080,,False,1,c7986f7f,2025-04-29_02-04-40,61.74585509300232,61.74585509300232,62785,dl580-gpu3.unipi.it,131.114.142.6,61.74585509300232,1,0.00015450846797209684,0.16611417454404576,c7986f7f
0.7546123411597275,1745885086,,False,1,3dcf0f6c,2025-04-29_02-04-46,62.48494505882263,62.48494505882263,62982,dl580-gpu3.unipi.it,131.114.142.6,62.48494505882263,1,0.00032156568471360195,0.25218705494505134,3dcf0f6c
0.7244659982076506,1745885093,,False,1,e34e6d5e,2025-04-29_02-04-53,64.20703959465027,64.20703959465027,63167,dl580-gpu3.unipi.it,131.114.142.6,64.20703959465027,1,0.0005929907637218695,0.4052940307765438,e34e6d5e
0.7602730727777248,1745885096,,False,1,4b3c8a8e,2025-04-29_02-04-56,64.6417407989502,64.6417407989502,63305,dl580-gpu3.unipi.it,131.114.142.6,64.6417407989502,1,0.0002721745760727549,0.7567873784441097,4b3c8a8e
0.4435908619950457,1745885145,,False,1,eedaa979,2025-04-29_02-05-45,62.32543873786926,62.32543873786926,64367,dl580-gpu3.unipi.it,131.114.142.6,62.32543873786926,1,0.011140400852743088,0.595652572984211,eedaa979
0.6893405914306641,1745885151,,False,1,4005651e,2025-04-29_02-05-51,62.44545269012451,62.44545269012451,64572,dl580-gpu3.unipi.it,131.114.142.6,62.44545269012451,1,0.0009660362234475217,0.6296335830308335,4005651e
0.6141009447051258,1745885160,,False,1,ae31ba42,2025-04-29_02-06-00,64.13751292228699,64.13751292228699,64782,dl580-gpu3.unipi.it,131.114.142.6,64.13751292228699,1,0.002008861116068903,0.7559663919486697,ae31ba42
0.7527884506597752,1745885163,,False,1,1ec44f03,2025-04-29_02-06-03,64.39735841751099,64.39735841751099,64982,dl580-gpu3.unipi.it,131.114.142.6,64.39735841751099,1,0.0003353725948052454,0.5024728171692975,1ec44f03
0.7615154545481612,1745885210,,False,1,06f1bba1,2025-04-29_02-06-50,62.56079459190369,62.56079459190369,65948,dl580-gpu3.unipi.it,131.114.142.6,62.56079459190369,1,0.0002615610421643202,0.3347669755199205,06f1bba1
0.6478810659269008,1745885217,,False,1,636779cf,2025-04-29_02-06-57,63.43147373199463,63.43147373199463,66163,dl580-gpu3.unipi.it,131.114.142.6,63.43147373199463,1,0.0014763465691708532,0.13652204063876616,636779cf
0.41078060429270674,1745885226,,False,1,bd9ad047,2025-04-29_02-07-06,63.47308325767517,63.47308325767517,66454,dl580-gpu3.unipi.it,131.114.142.6,63.47308325767517,1,0.023284254227744838,0.39343061017113423,bd9ad047
0.6994057632074123,1745885230,,False,1,3f548ca3,2025-04-29_02-07-10,63.97964644432068,63.97964644432068,66646,dl580-gpu3.unipi.it,131.114.142.6,63.97964644432068,1,0.0008451160971513706,0.9358795472483582,3f548ca3
0.737384005290706,1745885275,,False,1,9360e0a6,2025-04-29_02-07-55,61.968039751052856,61.968039751052856,67630,dl580-gpu3.unipi.it,131.114.142.6,61.968039751052856,1,0.0004701003503757123,0.7447773696357061,9360e0a6
0.7584744430169826,1745885283,,False,1,8e84efa1,2025-04-29_02-08-03,63.11910629272461,63.11910629272461,67859,dl580-gpu3.unipi.it,131.114.142.6,63.11910629272461,1,0.00028784415679996894,0.8095114941724718,8e84efa1
0.6342953937809642,1745885292,,False,1,c5fd7103,2025-04-29_02-08-12,63.5348014831543,63.5348014831543,68177,dl580-gpu3.unipi.it,131.114.142.6,63.5348014831543,1,0.0016609360967795243,0.14529186016214268,c5fd7103
0.5198981587479754,1745885297,,False,1,614731c9,2025-04-29_02-08-17,63.85273575782776,63.85273575782776,68311,dl580-gpu3.unipi.it,131.114.142.6,63.85273575782776,1,0.004488067410085916,0.2469047673510788,614731c9
0.3798632970670374,1745885339,,False,1,46ffc910,2025-04-29_02-08-59,61.73472499847412,61.73472499847412,69337,dl580-gpu3.unipi.it,131.114.142.6,61.73472499847412,1,0.08397649730410722,0.04610031486611027,46ffc910
0.3812676406488186,1745885348,,False,1,90c22295,2025-04-29_02-09-08,62.446775913238525,62.446775913238525,69487,dl580-gpu3.unipi.it,131.114.142.6,62.446775913238525,1,0.07712078123765408,0.4732257000671277,90c22295
0.40179331709698934,1745885358,,False,1,f4669fcf,2025-04-29_02-09-18,63.826406478881836,63.826406478881836,69800,dl580-gpu3.unipi.it,131.114.142.6,63.826406478881836,1,0.03089680395958606,0.38547953698065124,f4669fcf
