mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,logdir
0.4411798390475186,1747270587,,False,1,3b2a246c,2025-05-15_02-56-27,14.736923694610596,14.736923694610596,137352,dl580-gpu3.unipi.it,131.114.142.6,14.736923694610596,1,0.009205023617998874,3b2a246c
0.3716456239873713,1747270584,,False,1,cbf46a49,2025-05-15_02-56-24,9.394711017608643,9.394711017608643,137462,dl580-gpu3.unipi.it,131.114.142.6,9.394711017608643,1,0.0732800627765169,cbf46a49
0.4629888968034224,1747270592,,False,1,8d981863,2025-05-15_02-56-32,15.029326677322388,15.029326677322388,137668,dl580-gpu3.unipi.it,131.114.142.6,15.029326677322388,1,0.00034301859324504456,8d981863
0.4615103548223322,1747270596,,False,1,838ad3bc,2025-05-15_02-56-36,16.284787893295288,16.284787893295288,137785,dl580-gpu3.unipi.it,131.114.142.6,16.284787893295288,1,0.0008179716670612286,838ad3bc
0.44922373511574487,1747270602,,False,1,fda9a9ae,2025-05-15_02-56-42,15.694055318832397,15.694055318832397,138443,dl580-gpu3.unipi.it,131.114.142.6,15.694055318832397,1,0.005574738022374864,fda9a9ae
0.4006150419061834,1747270604,,False,1,a9c6235b,2025-05-15_02-56-44,14.524725914001465,14.524725914001465,138622,dl580-gpu3.unipi.it,131.114.142.6,14.524725914001465,1,0.03481506748259664,a9c6235b
0.36918826536698773,1747270608,,False,1,c6a33bb3,2025-05-15_02-56-48,13.188792705535889,13.188792705535889,138845,dl580-gpu3.unipi.it,131.114.142.6,13.188792705535889,1,0.09816361818345051,c6a33bb3
0.44250514290549536,1747270618,,False,1,6ebda459,2025-05-15_02-56-58,18.834547519683838,18.834547519683838,139039,dl580-gpu3.unipi.it,131.114.142.6,18.834547519683838,1,0.008547093481409135,6ebda459
0.4591764970259233,1747270622,,False,1,069d0a99,2025-05-15_02-57-02,16.739226579666138,16.739226579666138,139256,dl580-gpu3.unipi.it,131.114.142.6,16.739226579666138,1,0.001647720397452622,069d0a99
0.4586903832175515,1747270629,,False,1,efd88463,2025-05-15_02-57-09,21.370795965194702,21.370795965194702,139365,dl580-gpu3.unipi.it,131.114.142.6,21.370795965194702,1,0.0018586447246877944,efd88463
0.3986462246287953,1747270633,,False,1,96509e88,2025-05-15_02-57-13,22.11556577682495,22.11556577682495,139723,dl580-gpu3.unipi.it,131.114.142.6,22.11556577682495,1,0.037946018034829256,96509e88
0.4457294290715998,1747270640,,False,1,b4a1b4f4,2025-05-15_02-57-20,20.189638137817383,20.189638137817383,140099,dl580-gpu3.unipi.it,131.114.142.6,20.189638137817383,1,0.007102702147173832,b4a1b4f4
0.43827997554432263,1747270643,,False,1,ec157155,2025-05-15_02-57-23,19.164435863494873,19.164435863494873,140222,dl580-gpu3.unipi.it,131.114.142.6,19.164435863494873,1,0.010796620477759403,ec157155
0.41781191392378375,1747270648,,False,1,1ac4230c,2025-05-15_02-57-28,16.6476948261261,16.6476948261261,140448,dl580-gpu3.unipi.it,131.114.142.6,16.6476948261261,1,0.02292675614124726,1ac4230c
0.4609664570201527,1747270655,,False,1,67808832,2025-05-15_02-57-35,19.242878913879395,19.242878913879395,140645,dl580-gpu3.unipi.it,131.114.142.6,19.242878913879395,1,0.0010627661671412407,67808832
0.4629950089888139,1747270662,,False,1,fd962ce4,2025-05-15_02-57-42,18.582080125808716,18.582080125808716,142273,dl580-gpu3.unipi.it,131.114.142.6,18.582080125808716,1,0.0003220665027193808,fd962ce4
0.46357614343816583,1747270664,,False,1,dbd220f2,2025-05-15_02-57-44,18.01292395591736,18.01292395591736,142653,dl580-gpu3.unipi.it,131.114.142.6,18.01292395591736,1,0.00014024063111689144,dbd220f2
0.45834177190607245,1747270671,,False,1,79a8b5e6,2025-05-15_02-57-51,16.57997155189514,16.57997155189514,143451,dl580-gpu3.unipi.it,131.114.142.6,16.57997155189514,1,0.0020409360358795113,79a8b5e6
0.4545726776123047,1747270675,,False,1,01f022a1,2025-05-15_02-57-55,16.96780753135681,16.96780753135681,143643,dl580-gpu3.unipi.it,131.114.142.6,16.96780753135681,1,0.003405776039212437,01f022a1
0.4634684215892445,1747270681,,False,1,636f1369,2025-05-15_02-58-01,16.33929967880249,16.33929967880249,143863,dl580-gpu3.unipi.it,131.114.142.6,16.33929967880249,1,0.0001683322815060582,636f1369
0.37272951819679956,1747270681,,False,1,f6b19c7f,2025-05-15_02-58-01,13.575635433197021,13.575635433197021,144037,dl580-gpu3.unipi.it,131.114.142.6,13.575635433197021,1,0.07901610480968155,f6b19c7f
0.3690584789622914,1747270686,,False,1,ec555d66,2025-05-15_02-58-06,11.828538179397583,11.828538179397583,144232,dl580-gpu3.unipi.it,131.114.142.6,11.828538179397583,1,0.09091437598584332,ec555d66
0.3890630548650568,1747270689,,False,1,f10c68f1,2025-05-15_02-58-09,12.231205224990845,12.231205224990845,144420,dl580-gpu3.unipi.it,131.114.142.6,12.231205224990845,1,0.051025130842898815,f10c68f1
0.42159128189086914,1747270696,,False,1,02f739c7,2025-05-15_02-58-16,12.983405351638794,12.983405351638794,144611,dl580-gpu3.unipi.it,131.114.142.6,12.983405351638794,1,0.01831355208363802,02f739c7
0.3672742410139604,1747270697,,False,1,7fb55e08,2025-05-15_02-58-17,10.460647106170654,10.460647106170654,144729,dl580-gpu3.unipi.it,131.114.142.6,10.460647106170654,1,0.08091459059730084,7fb55e08
