mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_regul,config/OCAR_regul_last,config/OCAR_alpha_ema,logdir
0.6511789647544303,1745838380,,False,1,eb42f735,2025-04-28_13-06-20,57.70661687850952,57.70661687850952,76432,dl580-gpu3.unipi.it,131.114.142.6,57.70661687850952,1,0.0002434509011604993,0.18274258743407013,0.021946754007033952,0.2163027251724321,eb42f735
1e+20,1745838374,,False,1,206c798e,2025-04-28_13-06-14,48.84465932846069,48.84465932846069,76615,dl580-gpu3.unipi.it,131.114.142.6,48.84465932846069,1,0.028853038603148386,0.32024029574958135,0.003459191620209871,0.6466791611650485,206c798e
0.42681666118342704,1745838390,,False,1,871cc5d6,2025-04-28_13-06-30,61.959226846694946,61.959226846694946,76836,dl580-gpu3.unipi.it,131.114.142.6,61.959226846694946,1,0.002573754040872341,0.39759766238466443,0.04093544167519411,0.319903315703453,871cc5d6
0.6956316319907584,1745838395,,False,1,b69c4520,2025-04-28_13-06-35,64.24055671691895,64.24055671691895,76946,dl580-gpu3.unipi.it,131.114.142.6,64.24055671691895,1,0.00012277291444410935,0.011204192288068224,0.5789118438389801,0.3574199299733437,b69c4520
0.40361502112411873,1745838436,,False,1,55e34a89,2025-04-28_13-07-16,59.937543869018555,59.937543869018555,78366,dl580-gpu3.unipi.it,131.114.142.6,59.937543869018555,1,0.006759242628912793,0.5497462402755756,0.004770038112780601,0.8713054771283794,55e34a89
0.5342742175590701,1745838443,,False,1,3a36392d,2025-04-28_13-07-23,60.007062911987305,60.007062911987305,78572,dl580-gpu3.unipi.it,131.114.142.6,60.007062911987305,1,0.0007541978206923595,0.006445108826449831,0.33371935154530324,0.8830771060992034,3a36392d
1e+20,1745838407,,False,1,78d57369,2025-04-28_13-06-47,14.555460929870605,14.555460929870605,78819,dl580-gpu3.unipi.it,131.114.142.6,14.555460929870605,1,0.07188366205171817,0.0015380923690497556,0.048499675738595226,0.0277756122862457,78d57369
0.41684508905178164,1745838459,,False,1,6a5db28e,2025-04-28_13-07-39,61.83405089378357,61.83405089378357,79027,dl580-gpu3.unipi.it,131.114.142.6,61.83405089378357,1,0.015536406542198912,0.09520178627793995,0.004447522654968706,0.8841689889285013,6a5db28e
0.5488781347507383,1745838472,,False,1,061beb83,2025-04-28_13-07-52,62.379565954208374,62.379565954208374,79430,dl580-gpu3.unipi.it,131.114.142.6,62.379565954208374,1,0.0006821052362336375,0.1805209323031218,0.003357847557689752,0.33241338988814384,061beb83
0.45051109500047637,1745838502,,False,1,ce54fdf5,2025-04-28_13-08-22,63.369882583618164,63.369882583618164,80093,dl580-gpu3.unipi.it,131.114.142.6,63.369882583618164,1,0.0017518243414969977,0.061213005923194966,0.3729970019373038,0.9219873370547189,ce54fdf5
0.5363158714480516,1745838508,,False,1,395370cf,2025-04-28_13-08-28,63.21281385421753,63.21281385421753,80307,dl580-gpu3.unipi.it,131.114.142.6,63.21281385421753,1,0.000746550375748817,0.051527458834794024,0.048781939426395866,0.05533889873212727,395370cf
0.40566314139017245,1745838525,,False,1,7be71c43,2025-04-28_13-08-45,63.05351758003235,63.05351758003235,80718,dl580-gpu3.unipi.it,131.114.142.6,63.05351758003235,1,0.004784006622308678,0.5456538082068768,0.001994554294759071,0.029949036975169152,7be71c43
0.6546883466767102,1745838538,,False,1,0d2ffa9d,2025-04-28_13-08-58,63.493619441986084,63.493619441986084,81056,dl580-gpu3.unipi.it,131.114.142.6,63.493619441986084,1,0.00023476034773474365,0.1618652213736626,0.03405451064478825,0.09997204705193496,0d2ffa9d
10000000000.0,1745838567,,False,1,497b88fc,2025-04-28_13-09-27,61.68840217590332,61.68840217590332,81740,dl580-gpu3.unipi.it,131.114.142.6,61.68840217590332,1,0.04762319832319625,0.3382595372376011,0.006908399403232831,0.45783945933683623,497b88fc
0.5698589697116758,1745838575,,False,1,71d55c76,2025-04-28_13-09-35,63.84856081008911,63.84856081008911,81956,dl580-gpu3.unipi.it,131.114.142.6,63.84856081008911,1,0.000561561219048051,0.2880238070083593,0.044047924225880275,0.8514197111893623,71d55c76
1.022131605562605e+26,1745838590,,False,1,9b4d8ead,2025-04-28_13-09-50,62.591389179229736,62.591389179229736,82392,dl580-gpu3.unipi.it,131.114.142.6,62.591389179229736,1,0.04225937510588152,0.024065329005418766,0.0011662674655702773,0.15492751904917101,9b4d8ead
0.44306229382026485,1745838604,,False,1,ee5d71e5,2025-04-28_13-10-04,63.35684776306152,63.35684776306152,82805,dl580-gpu3.unipi.it,131.114.142.6,63.35684776306152,1,0.0020149579412991067,0.008911420064639767,0.04887457325384949,0.9758710598249477,ee5d71e5
0.4240681718035442,1745838632,,False,1,a328e418,2025-04-28_13-10-32,62.59782576560974,62.59782576560974,83357,dl580-gpu3.unipi.it,131.114.142.6,62.59782576560974,1,0.002632225668345408,0.001220982357994958,0.0048755325769246965,0.5361341256014259,a328e418
0.5258747193871475,1745838641,,False,1,4af4930e,2025-04-28_13-10-41,62.96147108078003,62.96147108078003,83645,dl580-gpu3.unipi.it,131.114.142.6,62.96147108078003,1,0.021484244874999517,0.20595509051637828,0.0018914471064778652,0.6576852659460822,4af4930e
0.5623384336145912,1745838657,,False,1,9e87db0d,2025-04-28_13-10-57,63.81614947319031,63.81614947319031,84074,dl580-gpu3.unipi.it,131.114.142.6,63.81614947319031,1,0.0005939678252688351,0.08106203786860675,0.15815564587648673,0.2840595845549886,9e87db0d
