mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_regul,config/OCAR_alpha_ema,logdir
12.02510264916025,1753372696,,False,1,d2c49760,2025-07-24_17-58-16,1192.728938817978,1192.728938817978,131609,dl580-gpu3.unipi.it,131.114.142.6,1192.728938817978,1,0.007201721153356363,0.1885785941919186,0.31216513497161547,d2c49760
0.6872736879610513,1753372716,,False,1,7c6bb2b5,2025-07-24_17-58-36,1207.9283645153046,1207.9283645153046,132373,dl580-gpu3.unipi.it,131.114.142.6,1207.9283645153046,1,0.0005875075924132594,0.026470418012790282,0.794867193060828,7c6bb2b5
0.7104811153817157,1753372713,,False,1,c3c0011b,2025-07-24_17-58-33,1196.4348995685577,1196.4348995685577,133236,dl580-gpu3.unipi.it,131.114.142.6,1196.4348995685577,1,0.0009152699609522271,0.289628382662219,0.34723625715550965,c3c0011b
2.8790715325461633,1753372723,,False,1,b13432f3,2025-07-24_17-58-43,1200.636751651764,1200.636751651764,133587,dl580-gpu3.unipi.it,131.114.142.6,1200.636751651764,1,0.005528031491656788,0.19574901913315831,0.205799014584631,b13432f3
0.7058959292648697,1753372725,,False,1,97a92833,2025-07-24_17-58-45,1197.5403897762299,1197.5403897762299,133879,dl580-gpu3.unipi.it,131.114.142.6,1197.5403897762299,1,0.00013771531293138507,0.022312787492814092,0.4999658600802246,97a92833
1.0988532356834263e+20,1753372633,,False,1,c7a60f2f,2025-07-24_17-57-13,1100.8546059131622,1100.8546059131622,134167,dl580-gpu3.unipi.it,131.114.142.6,1100.8546059131622,1,0.04654342639962638,0.42619304330956836,0.6367499492880703,c7a60f2f
0.6261937223804166,1753373811,,False,1,0afbcaf3,2025-07-24_18-16-51,1164.5142064094543,1164.5142064094543,20345,dl580-gpu3.unipi.it,131.114.142.6,1164.5142064094543,1,0.0002610104826078557,0.753731977475481,0.33454519450322096,0afbcaf3
0.6203804253270855,1753373859,,False,1,496f12e0,2025-07-24_18-17-39,1149.1955363750458,1149.1955363750458,22204,dl580-gpu3.unipi.it,131.114.142.6,1149.1955363750458,1,0.00045490161483632325,0.017142706706797465,0.7690559999880319,496f12e0
6.450592207706432e+19,1753373799,,False,1,46375254,2025-07-24_18-16-39,1066.9686243534088,1066.9686243534088,22860,dl580-gpu3.unipi.it,131.114.142.6,1066.9686243534088,1,0.09426630815387751,0.12189069031028289,0.12875628038698816,46375254
0.5564370121265194,1753373910,,False,1,ffdd9c03,2025-07-24_18-18-30,1172.3584833145142,1172.3584833145142,23123,dl580-gpu3.unipi.it,131.114.142.6,1172.3584833145142,1,0.00018140707299831022,0.010883973825248354,0.0727880732845867,ffdd9c03
0.672752927603345,1753373925,,False,1,f0f9b59a,2025-07-24_18-18-45,1182.8345639705658,1182.8345639705658,23388,dl580-gpu3.unipi.it,131.114.142.6,1182.8345639705658,1,0.00029804842348467677,0.06321240177453155,0.9144439772518965,f0f9b59a
2.2110388312547275e+19,1753373839,,False,1,1294e910,2025-07-24_18-17-19,1091.584314584732,1091.584314584732,23632,dl580-gpu3.unipi.it,131.114.142.6,1091.584314584732,1,0.08059126475237359,0.014958215541454245,0.3333034075463055,1294e910
7.111884613007556e+18,1753374930,,False,1,96e77aad,2025-07-24_18-35-30,1117.3100798130035,1117.3100798130035,55157,dl580-gpu3.unipi.it,131.114.142.6,1117.3100798130035,1,0.06759356243257604,0.4527805119364447,0.8034607149733569,96e77aad
0.5865899311032755,1753375034,,False,1,ee54ddbf,2025-07-24_18-37-14,1206.996500492096,1206.996500492096,55718,dl580-gpu3.unipi.it,131.114.142.6,1206.996500492096,1,0.00023851490650173351,0.13809557280942014,0.0973529469597243,ee54ddbf
3814122275.4651575,1753375038,,False,1,da104deb,2025-07-24_18-37-18,1180.9189989566803,1180.9189989566803,56670,dl580-gpu3.unipi.it,131.114.142.6,1180.9189989566803,1,0.013466647513511861,0.018481490990994574,0.9047726478686692,da104deb
5.1802227755701705e+20,1753375007,,False,1,30c1daeb,2025-07-24_18-36-47,1133.1576278209686,1133.1576278209686,57257,dl580-gpu3.unipi.it,131.114.142.6,1133.1576278209686,1,0.019054160236814145,0.062088093778827846,0.8233892458346846,30c1daeb
53.38340331261019,1753375140,,False,1,59997c96,2025-07-24_18-39-01,1216.535651922226,1216.535651922226,58952,dl580-gpu3.unipi.it,131.114.142.6,1216.535651922226,1,0.012667570028770862,0.01081827078094386,0.8711468320539821,59997c96
0.7401635137329498,1753375143,,False,1,d780b94b,2025-07-24_18-39-03,1203.4339046478271,1203.4339046478271,59521,dl580-gpu3.unipi.it,131.114.142.6,1203.4339046478271,1,0.00010195231864534632,0.10348304015195008,0.7898509766275047,d780b94b
0.7673095408624849,1753376167,,False,1,c205529a,2025-07-24_18-56-07,1217.1570835113525,1217.1570835113525,89894,dl580-gpu3.unipi.it,131.114.142.6,1217.1570835113525,1,0.0013197612615942773,0.088420216274709,0.8672344224578078,c205529a
2.2777818580465725e+17,1753376134,,False,1,14233f14,2025-07-24_18-55-34,1112.1510107517242,1112.1510107517242,92059,dl580-gpu3.unipi.it,131.114.142.6,1112.1510107517242,1,0.020107378948560364,0.023267163158601434,0.4695966098763452,14233f14
1.5356945056602023,1753376249,,False,1,9cceacca,2025-07-24_18-57-29,1200.1481387615204,1200.1481387615204,92924,dl580-gpu3.unipi.it,131.114.142.6,1200.1481387615204,1,0.0017553816482693463,0.035202161474862645,0.011814705803949568,9cceacca
