mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_alpha_ema,logdir
5.213246018720423,1755293778,,False,1,9a1afa51,2025-08-15_23-36-18,883.6571459770203,883.6571459770203,77844,dl580-gpu3.unipi.it,131.114.142.6,883.6571459770203,1,0.0018705446695196576,0.5366747906007349,9a1afa51
6.729590505242647,1755293778,,False,1,a8400915,2025-08-15_23-36-18,880.8102564811707,880.8102564811707,77995,dl580-gpu3.unipi.it,131.114.142.6,880.8102564811707,1,0.0011117794278033468,0.47837303870148784,a8400915
1.9496348560592,1755293822,,False,1,d4333a3d,2025-08-15_23-37-02,921.8773849010468,921.8773849010468,78209,dl580-gpu3.unipi.it,131.114.142.6,921.8773849010468,1,0.03211138813567021,0.057437766166997584,d4333a3d
13.533227591166373,1755293773,,False,1,d5378c83,2025-08-15_23-36-13,870.4975259304047,870.4975259304047,78330,dl580-gpu3.unipi.it,131.114.142.6,870.4975259304047,1,0.0001021518259190734,0.6810652582468468,d5378c83
1.6675047989932263,1755293824,,False,1,eeaef20d,2025-08-15_23-37-04,918.2360489368439,918.2360489368439,78519,dl580-gpu3.unipi.it,131.114.142.6,918.2360489368439,1,0.019182384212465417,0.18791606156141005,eeaef20d
1.3241642901259627,1755293809,,False,1,7325e3d3,2025-08-15_23-36-49,900.0425553321838,900.0425553321838,79038,dl580-gpu3.unipi.it,131.114.142.6,900.0425553321838,1,0.050586387831617154,0.5356287011551781,7325e3d3
1.45118084592767,1755294668,,False,1,95a083c2,2025-08-15_23-51-08,890.9402589797974,890.9402589797974,94288,dl580-gpu3.unipi.it,131.114.142.6,890.9402589797974,1,0.046916628719720264,0.4058478684837318,95a083c2
1.488003694934815,1755294682,,False,1,7a06758f,2025-08-15_23-51-22,900.5514938831329,900.5514938831329,94413,dl580-gpu3.unipi.it,131.114.142.6,900.5514938831329,1,0.018172345420904047,0.741851746429576,7a06758f
8.284748480560452,1755294662,,False,1,93ee4768,2025-08-15_23-51-02,877.2589926719666,877.2589926719666,94606,dl580-gpu3.unipi.it,131.114.142.6,877.2589926719666,1,0.000605295122835502,0.43577659755127385,93ee4768
7.4227253352046025,1755294695,,False,1,a53e81e1,2025-08-15_23-51-35,882.2090110778809,882.2090110778809,95196,dl580-gpu3.unipi.it,131.114.142.6,882.2090110778809,1,0.0008247865764446893,0.46177037037437474,a53e81e1
6.884636407395379,1755294720,,False,1,d654ba94,2025-08-15_23-52-00,894.8014035224915,894.8014035224915,95499,dl580-gpu3.unipi.it,131.114.142.6,894.8014035224915,1,0.0012229971482609603,0.24586086748445346,d654ba94
8.29014481070799,1755294688,,False,1,20164385,2025-08-15_23-51-28,859.7297203540802,859.7297203540802,95680,dl580-gpu3.unipi.it,131.114.142.6,859.7297203540802,1,0.0004361304607505308,0.6867701596057415,20164385
5.50001522339241,1755295559,,False,1,97f368b1,2025-08-16_00-05-59,893.431559085846,893.431559085846,110385,dl580-gpu3.unipi.it,131.114.142.6,893.431559085846,1,0.0020078038379159786,0.18261077119188418,97f368b1
6.216001090284866,1755295562,,False,1,d5733197,2025-08-16_00-06-02,890.8577938079834,890.8577938079834,110579,dl580-gpu3.unipi.it,131.114.142.6,890.8577938079834,1,0.0017127277288935113,0.04116302481102396,d5733197
1.5515710540966874,1755295602,,False,1,d1ff94b1,2025-08-16_00-06-42,915.96843791008,915.96843791008,110967,dl580-gpu3.unipi.it,131.114.142.6,915.96843791008,1,0.028105859993805098,0.2167565352345251,d1ff94b1
11.564655922334602,1755295558,,False,1,1facd467,2025-08-16_00-05-58,867.4490079879761,867.4490079879761,111164,dl580-gpu3.unipi.it,131.114.142.6,867.4490079879761,1,0.00036597901930035217,0.2589073019760839,1facd467
12.141555801707339,1755295558,,False,1,e9fd19ac,2025-08-16_00-05-58,858.6555325984955,858.6555325984955,111385,dl580-gpu3.unipi.it,131.114.142.6,858.6555325984955,1,0.00032498281564977545,0.07548711920949991,e9fd19ac
5.8621119484782405,1755295635,,False,1,27f8af10,2025-08-16_00-07-15,911.5118582248688,911.5118582248688,111877,dl580-gpu3.unipi.it,131.114.142.6,911.5118582248688,1,0.006618300300766035,0.0028533670461988736,27f8af10
1.7174574614920664,1755296491,,False,1,a670ff95,2025-08-16_00-21-31,929.8997683525085,929.8997683525085,126555,dl580-gpu3.unipi.it,131.114.142.6,929.8997683525085,1,0.04425784209858702,0.0764726952350917,a670ff95
7.547900766679039,1755296447,,False,1,59c75a55,2025-08-16_00-20-47,882.8617880344391,882.8617880344391,126673,dl580-gpu3.unipi.it,131.114.142.6,882.8617880344391,1,0.0007914234227332006,0.44810211862374383,59c75a55
1e+20,1755295878,,False,1,6332a277,2025-08-16_00-11-18,310.9995527267456,310.9995527267456,126857,dl580-gpu3.unipi.it,131.114.142.6,310.9995527267456,1,0.08679326330886172,0.99086178734034,6332a277
2.0888634722673287,1755296477,,False,1,98182bc5,2025-08-16_00-21-17,907.2314429283142,907.2314429283142,127049,dl580-gpu3.unipi.it,131.114.142.6,907.2314429283142,1,0.006637789203653858,0.35285473127087186,98182bc5
1e+20,1755295923,,False,1,c5a1b3c7,2025-08-16_00-12-03,317.89355206489563,317.89355206489563,127747,dl580-gpu3.unipi.it,131.114.142.6,317.89355206489563,1,0.09712320468100268,0.8140224021053242,c5a1b3c7
