mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,logdir
0.2795120698434335,1744330413,,False,1,a4f67e30,2025-04-11_02-13-33,6.128412961959839,6.128412961959839,123387,dl580-gpu3.unipi.it,131.114.142.6,6.128412961959839,1,0.0003061152120586066,a4f67e30
0.2794798391836661,1744330416,,False,1,b4246cc3,2025-04-11_02-13-36,6.267058372497559,6.267058372497559,123596,dl580-gpu3.unipi.it,131.114.142.6,6.267058372497559,1,0.0002789022997119605,b4246cc3
0.279836513378002,1744330419,,False,1,15e19ac1,2025-04-11_02-13-39,6.481562614440918,6.481562614440918,123717,dl580-gpu3.unipi.it,131.114.142.6,6.481562614440918,1,3.116706849949083e-05,15e19ac1
0.28016814479121455,1744330422,,False,1,37e773fb,2025-04-11_02-13-42,6.064093589782715,6.064093589782715,123850,dl580-gpu3.unipi.it,131.114.142.6,6.064093589782715,1,1.510734451653063e-05,37e773fb
0.2795588352062084,1744330424,,False,1,a76ab8a7,2025-04-11_02-13-44,5.847588300704956,5.847588300704956,123982,dl580-gpu3.unipi.it,131.114.142.6,5.847588300704956,1,0.00033860214151093076,a76ab8a7
0.2796546794750072,1744330428,,False,1,a9127a17,2025-04-11_02-13-48,6.599453449249268,6.599453449249268,124165,dl580-gpu3.unipi.it,131.114.142.6,6.599453449249268,1,5.1214693352686166e-05,a9127a17
,1744330430,,False,1,9e0f5150,2025-04-11_02-13-50,6.035270690917969,6.035270690917969,124292,dl580-gpu3.unipi.it,131.114.142.6,6.035270690917969,1,0.015995657568790067,9e0f5150
0.34668901231553817,1744330434,,False,1,641d2549,2025-04-11_02-13-54,6.69915509223938,6.69915509223938,124476,dl580-gpu3.unipi.it,131.114.142.6,6.69915509223938,1,0.0011216462306574812,641d2549
,1744330437,,False,1,04b8f51e,2025-04-11_02-13-57,6.908624887466431,6.908624887466431,124606,dl580-gpu3.unipi.it,131.114.142.6,6.908624887466431,1,0.012501817379785238,04b8f51e
,1744330440,,False,1,2ac8d9fd,2025-04-11_02-14-00,6.9471659660339355,6.9471659660339355,124796,dl580-gpu3.unipi.it,131.114.142.6,6.9471659660339355,1,0.0032167606074096724,2ac8d9fd
