mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,logdir
0.8299014351584695,1747308410,,False,1,3614836a,2025-05-15_13-26-50,2.735503911972046,2.735503911972046,9068,dl580-gpu3.unipi.it,131.114.142.6,2.735503911972046,1,0.0008561147792095403,3614836a
0.7005579688332297,1747308412,,False,1,6f456d2f,2025-05-15_13-26-52,2.7831084728240967,2.7831084728240967,9174,dl580-gpu3.unipi.it,131.114.142.6,2.7831084728240967,1,0.02452491535685045,6f456d2f
0.8349044106223367,1747308415,,False,1,8f74d971,2025-05-15_13-26-55,2.7752647399902344,2.7752647399902344,9320,dl580-gpu3.unipi.it,131.114.142.6,2.7752647399902344,1,0.05907606903636179,8f74d971
0.8329604755748402,1747308417,,False,1,c80a4d4f,2025-05-15_13-26-57,2.8049421310424805,2.8049421310424805,9535,dl580-gpu3.unipi.it,131.114.142.6,2.8049421310424805,1,0.00034681050702537266,c80a4d4f
0.7702571695501154,1747308420,,False,1,69e01574,2025-05-15_13-27-00,2.7173585891723633,2.7173585891723633,9657,dl580-gpu3.unipi.it,131.114.142.6,2.7173585891723633,1,0.00831137443967631,69e01574
0.7849396792325106,1747308422,,False,1,def6331d,2025-05-15_13-27-02,2.714688301086426,2.714688301086426,9848,dl580-gpu3.unipi.it,131.114.142.6,2.714688301086426,1,0.006489618462234719,def6331d
0.8249803889881481,1747308425,,False,1,4a1fe9a5,2025-05-15_13-27-05,2.6602392196655273,2.6602392196655273,10371,dl580-gpu3.unipi.it,131.114.142.6,2.6602392196655273,1,0.0015721606480805148,4a1fe9a5
0.8220609318126332,1747308428,,False,1,3711465e,2025-05-15_13-27-08,2.728696584701538,2.728696584701538,10551,dl580-gpu3.unipi.it,131.114.142.6,2.728696584701538,1,0.002063905890896407,3711465e
0.6929717063903809,1747308430,,False,1,60707685,2025-05-15_13-27-10,2.7629659175872803,2.7629659175872803,10676,dl580-gpu3.unipi.it,131.114.142.6,2.7629659175872803,1,0.02866963328315323,60707685
0.8293294906616211,1747308433,,False,1,efd41a27,2025-05-15_13-27-13,2.83186936378479,2.83186936378479,10860,dl580-gpu3.unipi.it,131.114.142.6,2.83186936378479,1,0.0008850958962133567,efd41a27
0.8256765712391246,1747308435,,False,1,660c815e,2025-05-15_13-27-15,2.828122615814209,2.828122615814209,10981,dl580-gpu3.unipi.it,131.114.142.6,2.828122615814209,1,0.0014025883930369118,660c815e
0.8313198089599609,1747308438,,False,1,86db3e5b,2025-05-15_13-27-18,2.8122997283935547,2.8122997283935547,11166,dl580-gpu3.unipi.it,131.114.142.6,2.8122997283935547,1,0.0005586521172905189,86db3e5b
0.8290233612060547,1747308440,,False,1,e107bdba,2025-05-15_13-27-20,2.7724530696868896,2.7724530696868896,11287,dl580-gpu3.unipi.it,131.114.142.6,2.7724530696868896,1,0.0009855982001523644,e107bdba
0.6650795069607821,1747308443,,False,1,0b084ecd,2025-05-15_13-27-23,2.7124691009521484,2.7124691009521484,11484,dl580-gpu3.unipi.it,131.114.142.6,2.7124691009521484,1,0.03347817352423203,0b084ecd
0.7295195839621804,1747308446,,False,1,fa3419d7,2025-05-15_13-27-26,2.7740113735198975,2.7740113735198975,11600,dl580-gpu3.unipi.it,131.114.142.6,2.7740113735198975,1,0.015500730814897444,fa3419d7
0.8261810649525035,1747308448,,False,1,c1dea96d,2025-05-15_13-27-28,2.8203535079956055,2.8203535079956055,11790,dl580-gpu3.unipi.it,131.114.142.6,2.8203535079956055,1,0.001305286025794557,c1dea96d
0.834144418889826,1747308451,,False,1,2bc87fe0,2025-05-15_13-27-31,2.739168405532837,2.739168405532837,11911,dl580-gpu3.unipi.it,131.114.142.6,2.739168405532837,1,0.00016563511062939423,2bc87fe0
0.8129141547463157,1747308453,,False,1,029f8a96,2025-05-15_13-27-33,2.767575740814209,2.767575740814209,12104,dl580-gpu3.unipi.it,131.114.142.6,2.767575740814209,1,0.0033321887515194433,029f8a96
0.8133442618630149,1747308456,,False,1,bc958198,2025-05-15_13-27-36,2.736560106277466,2.736560106277466,12217,dl580-gpu3.unipi.it,131.114.142.6,2.736560106277466,1,0.0032670749144099874,bc958198
0.8044091137972745,1747308459,,False,1,7b5d0af2,2025-05-15_13-27-39,2.7570674419403076,2.7570674419403076,12408,dl580-gpu3.unipi.it,131.114.142.6,2.7570674419403076,1,0.004228967622738935,7b5d0af2
0.9178613315929066,1747308461,,False,1,390034a4,2025-05-15_13-27-41,2.776654005050659,2.776654005050659,12523,dl580-gpu3.unipi.it,131.114.142.6,2.776654005050659,1,0.06432055569622692,390034a4
0.694185040213845,1747308464,,False,1,88458e3c,2025-05-15_13-27-44,2.8117141723632812,2.8117141723632812,12652,dl580-gpu3.unipi.it,131.114.142.6,2.8117141723632812,1,0.026991171850837062,88458e3c
1.2351007461547852,1747308466,,False,1,2e6f2141,2025-05-15_13-27-46,2.732560157775879,2.732560157775879,12760,dl580-gpu3.unipi.it,131.114.142.6,2.732560157775879,1,0.08661423408665109,2e6f2141
0.6541007648814808,1747308469,,False,1,51d64564,2025-05-15_13-27-49,2.753244400024414,2.753244400024414,12952,dl580-gpu3.unipi.it,131.114.142.6,2.753244400024414,1,0.035298108477128,51d64564
0.737398234280673,1747308471,,False,1,8055b5a8,2025-05-15_13-27-51,2.7807788848876953,2.7807788848876953,13065,dl580-gpu3.unipi.it,131.114.142.6,2.7807788848876953,1,0.012785118204131122,8055b5a8
