mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_alpha_ema,logdir
92.97289366242924,1755321659,,False,1,c499793d,2025-08-16_07-20-59,383.23015427589417,383.23015427589417,58856,dl580-gpu3.unipi.it,131.114.142.6,383.23015427589417,1,0.0028267674093875737,0.9338290298649851,c499793d
0.8043876535387863,1755321666,,False,1,3dc02bc4,2025-08-16_07-21-06,387.07440161705017,387.07440161705017,58968,dl580-gpu3.unipi.it,131.114.142.6,387.07440161705017,1,0.0004639994904864943,0.9838703882890638,3dc02bc4
753944213495968.4,1755321675,,False,1,d0dd67dc,2025-08-16_07-21-15,392.5817873477936,392.5817873477936,59161,dl580-gpu3.unipi.it,131.114.142.6,392.5817873477936,1,0.011215850239131771,0.05345437360965288,d0dd67dc
0.9536109705565092,1755321679,,False,1,e9d632ec,2025-08-16_07-21-19,393.4297857284546,393.4297857284546,59270,dl580-gpu3.unipi.it,131.114.142.6,393.4297857284546,1,0.0011430170037654737,0.990286637904172,e9d632ec
382132903702.6378,1755321682,,False,1,e8c1bcac,2025-08-16_07-21-22,393.1323480606079,393.1323480606079,59458,dl580-gpu3.unipi.it,131.114.142.6,393.1323480606079,1,0.007611407725637722,0.8469912029705476,e8c1bcac
0.8455897650958059,1755321683,,False,1,b805b46f,2025-08-16_07-21-23,391.5292797088623,391.5292797088623,59966,dl580-gpu3.unipi.it,131.114.142.6,391.5292797088623,1,0.00017900727975093465,0.614869536718285,b805b46f
7.771037983581553e+22,1755322052,,False,1,b284938d,2025-08-16_07-27-32,389.7087564468384,389.7087564468384,65615,dl580-gpu3.unipi.it,131.114.142.6,389.7087564468384,1,0.05304076151758673,0.29754188932762626,b284938d
0.8204860285503851,1755322059,,False,1,9cd7a8dd,2025-08-16_07-27-39,389.7046778202057,389.7046778202057,65807,dl580-gpu3.unipi.it,131.114.142.6,389.7046778202057,1,0.00023798770533281792,0.11364002547146201,9cd7a8dd
0.8785253933434629,1755322072,,False,1,42160e18,2025-08-16_07-27-52,393.18192195892334,393.18192195892334,66071,dl580-gpu3.unipi.it,131.114.142.6,393.18192195892334,1,0.0001311107565676188,0.4076320561361434,42160e18
5.54945004626096e+19,1755322076,,False,1,fddbb324,2025-08-16_07-27-56,393.6387128829956,393.6387128829956,66185,dl580-gpu3.unipi.it,131.114.142.6,393.6387128829956,1,0.039301327854043965,0.8061137432495011,fddbb324
0.8353882798726454,1755322079,,False,1,a1109dec,2025-08-16_07-27-59,393.7807583808899,393.7807583808899,66367,dl580-gpu3.unipi.it,131.114.142.6,393.7807583808899,1,0.0006438379334855459,0.7036148432164763,a1109dec
0.8412475642572145,1755322081,,False,1,171b755e,2025-08-16_07-28-01,392.71382546424866,392.71382546424866,66477,dl580-gpu3.unipi.it,131.114.142.6,392.71382546424866,1,0.00015940821596235462,0.9145947516546205,171b755e
1.0327756369862278e+22,1755322446,,False,1,0604befd,2025-08-16_07-34-06,390.5918040275574,390.5918040275574,71913,dl580-gpu3.unipi.it,131.114.142.6,390.5918040275574,1,0.0693907299652287,0.6561079761999876,0604befd
3.689441941509745e+17,1755322455,,False,1,74b31c5f,2025-08-16_07-34-15,392.4954288005829,392.4954288005829,72104,dl580-gpu3.unipi.it,131.114.142.6,392.4954288005829,1,0.02473210292006998,0.40384202955868964,74b31c5f
93514.6241068943,1755322465,,False,1,8d0abb7d,2025-08-16_07-34-25,389.56838822364807,389.56838822364807,72452,dl580-gpu3.unipi.it,131.114.142.6,389.56838822364807,1,0.003800294278073662,0.658336939346059,8d0abb7d
0.7920925893975597,1755322473,,False,1,c70006a0,2025-08-16_07-34-33,393.6209433078766,393.6209433078766,72557,dl580-gpu3.unipi.it,131.114.142.6,393.6209433078766,1,0.0003271696853988201,0.7660624271138187,c70006a0
0.8903496197051591,1755322475,,False,1,642c480b,2025-08-16_07-34-35,392.3798840045929,392.3798840045929,72740,dl580-gpu3.unipi.it,131.114.142.6,392.3798840045929,1,0.00012203278821189271,0.08230511665766926,642c480b
0.8094880336886425,1755322478,,False,1,c46bd71c,2025-08-16_07-34-38,392.62124609947205,392.62124609947205,72849,dl580-gpu3.unipi.it,131.114.142.6,392.62124609947205,1,0.0005616554694129571,0.2549515508700647,c46bd71c
0.8416554243121926,1755322839,,False,1,dccf624b,2025-08-16_07-40-39,389.6020519733429,389.6020519733429,78802,dl580-gpu3.unipi.it,131.114.142.6,389.6020519733429,1,0.0010569185306574162,0.024374922437807256,dccf624b
2.246821391911014,1755322846,,False,1,98622dd9,2025-08-16_07-40-46,387.4456126689911,387.4456126689911,79012,dl580-gpu3.unipi.it,131.114.142.6,387.4456126689911,1,0.0017674044142688822,0.44531772464591224,98622dd9
0.8205228184153753,1755322856,,False,1,0812c177,2025-08-16_07-40-56,388.09774374961853,388.09774374961853,79281,dl580-gpu3.unipi.it,131.114.142.6,388.09774374961853,1,0.0004308086759892249,0.18002287623291258,0812c177
0.8034921012341096,1755322867,,False,1,cc5dc7fd,2025-08-16_07-41-07,390.8329050540924,390.8329050540924,79542,dl580-gpu3.unipi.it,131.114.142.6,390.8329050540924,1,0.0003390024045684355,0.7696324216434943,cc5dc7fd
0.8324499839066994,1755322869,,False,1,0f4d5b0f,2025-08-16_07-41-09,389.61728620529175,389.61728620529175,79649,dl580-gpu3.unipi.it,131.114.142.6,389.61728620529175,1,0.00095563238993675,0.5507611772087282,0f4d5b0f
